,订单号,设备ID,应付金额,实际金额,商品,支付时间,地点,状态,提现,大类,二级类
53718,DD2017081674930643878056952015,E43A6E078A04228,3.0,3.0,无穷烤鸡小腿（蜂蜜）,2017-11-09 13:03:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
53732,DD201708167493740348662529144,E43A6E078A04228,3.0,3.0,无穷烤鸡小腿（蜂蜜）,2017-12-01 21:17:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
53736,DD2017081674930575488434673654,E43A6E078A04228,3.0,3.0,无穷烤鸡小腿（蜂蜜）,2017-12-12 14:33:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
53737,DD20170816749300679580989029282,E43A6E078A04228,34.0,34.0,188g澳门永辉鸡仔饼,2017-01-07 14:02:00,C,已出货未退款,已提现,非饮料,饼干糕点
53739,DD201708167493909466084927976,E43A6E078A04228,51.0,51.0,188g澳门永辉鸡仔饼,2017-01-11 01:29:00,C,已出货未退款,已提现,非饮料,饼干糕点
53742,DD2017081674930156682141969244,E43A6E078A04228,34.0,34.0,188g澳门永辉鸡仔饼,2017-04-15 20:53:00,C,已出货未退款,已提现,非饮料,饼干糕点
53745,DD201708167493834770680085679,E43A6E078A04228,17.0,17.0,188g澳门永辉鸡仔饼,2017-04-30 13:49:00,C,已出货未退款,已提现,非饮料,饼干糕点
53747,DD2017081674930734867235634426,E43A6E078A04228,34.0,34.0,188g澳门永辉鸡仔饼,2017-05-05 13:20:00,C,已出货未退款,已提现,非饮料,饼干糕点
53753,DD201708167493199887884617456,E43A6E078A04228,34.0,34.0,188g澳门永辉鸡仔饼,2017-06-01 23:21:00,C,已出货未退款,已提现,非饮料,饼干糕点
53754,DD201708167493465248106510431,E43A6E078A04228,34.0,34.0,188g澳门永辉鸡仔饼,2017-06-02 12:50:00,C,已出货未退款,已提现,非饮料,饼干糕点
53757,DD201708167493219208921848078,E43A6E078A04228,34.0,34.0,188g澳门永辉鸡仔饼,2017-06-04 20:51:00,C,已出货未退款,已提现,非饮料,饼干糕点
53759,DD201708167493248513888606015,E43A6E078A04228,51.0,51.0,188g澳门永辉鸡仔饼,2017-06-09 20:43:00,C,已出货未退款,已提现,非饮料,饼干糕点
53760,DD201708167493282908015889976,E43A6E078A04228,17.0,17.0,188g澳门永辉鸡仔饼,2017-06-14 18:30:00,C,已出货未退款,已提现,非饮料,饼干糕点
53763,DD20170816749346341420180499,E43A6E078A04228,34.0,34.0,188g澳门永辉鸡仔饼,2017-07-04 20:32:00,C,已出货未退款,已提现,非饮料,饼干糕点
53764,DD201708167493763447203437824,E43A6E078A04228,34.0,34.0,188g澳门永辉鸡仔饼,2017-07-25 12:37:00,C,已出货未退款,已提现,非饮料,饼干糕点
53768,DD201708167493862395952062749,E43A6E078A04228,34.0,34.0,188g澳门永辉鸡仔饼,2017-09-23 15:15:00,C,已出货未退款,已提现,非饮料,饼干糕点
53769,DD201708167493144812660808174,E43A6E078A04228,34.0,34.0,188g澳门永辉鸡仔饼,2017-09-23 15:23:00,C,已出货未退款,已提现,非饮料,饼干糕点
53770,DD201708167493776590770441541,E43A6E078A04228,34.0,34.0,188g澳门永辉鸡仔饼,2017-09-24 18:11:00,C,已出货未退款,已提现,非饮料,饼干糕点
53771,DD201708167493410986805757641,E43A6E078A04228,34.0,34.0,188g澳门永辉鸡仔饼,2017-09-30 08:29:00,C,已出货未退款,已提现,非饮料,饼干糕点
53773,DD201708167493390589214695825,E43A6E078A04228,34.0,34.0,188g澳门永辉鸡仔饼,2017-10-01 20:25:00,C,已出货未退款,已提现,非饮料,饼干糕点
53774,DD201708167493203367236911022,E43A6E078A04228,68.0,68.0,188g澳门永辉鸡仔饼,2017-10-08 10:22:00,C,已出货未退款,已提现,非饮料,饼干糕点
53776,DD201708167493476476536222134,E43A6E078A04228,17.0,17.0,188g澳门永辉鸡仔饼,2017-10-12 21:09:00,C,已出货未退款,已提现,非饮料,饼干糕点
53777,DD201708167493482081455336006,E43A6E078A04228,34.0,34.0,188g澳门永辉鸡仔饼,2017-10-13 13:27:00,C,已出货未退款,已提现,非饮料,饼干糕点
53778,DD201708167493494880729996664,E43A6E078A04228,34.0,34.0,188g澳门永辉鸡仔饼,2017-10-14 17:48:00,C,已出货未退款,已提现,非饮料,饼干糕点
53781,DD201708167493463748978652462,E43A6E078A04228,51.0,51.0,188g澳门永辉鸡仔饼,2017-10-17 12:25:00,C,已出货未退款,已提现,非饮料,饼干糕点
53786,DD201708167493911482722739725,E43A6E078A04228,34.0,34.0,188g澳门永辉鸡仔饼,2017-11-09 13:36:00,C,已出货未退款,已提现,非饮料,饼干糕点
53787,DD201708167493463312082231225,E43A6E078A04228,34.0,34.0,188g澳门永辉鸡仔饼,2017-11-09 16:30:00,C,已出货未退款,已提现,非饮料,饼干糕点
53790,DD201708167493863464610414774,E43A6E078A04228,17.0,17.0,188g澳门永辉鸡仔饼,2017-11-20 13:48:00,C,已出货未退款,已提现,非饮料,饼干糕点
53798,DD20170816749331167118249732,E43A6E078A04228,17.0,17.0,188g澳门永辉鸡仔饼,2017-12-11 19:07:00,C,已出货未退款,已提现,非饮料,饼干糕点
53807,DD201708167493538013469511486,E43A6E078A04228,5.0,5.0,480ml小茗同学冷泡青柠红茶,2017-03-30 21:30:00,C,已出货未退款,已提现,饮料,茶饮料
53809,DD20170816749300569747284947541,E43A6E078A04228,5.5,5.5,480ml小茗同学冷泡青柠红茶,2017-04-06 01:04:00,C,已出货未退款,已提现,饮料,茶饮料
53814,DD2017081674930416290409580427,E43A6E078A04228,10.0,10.0,480ml小茗同学冷泡青柠红茶,2017-04-24 17:42:00,C,已出货未退款,已提现,饮料,茶饮料
53839,DD201708167493465478408109399,E43A6E078A04228,11.0,11.0,480ml小茗同学冷泡青柠红茶,2017-06-01 22:42:00,C,已出货未退款,已提现,饮料,茶饮料
53843,DD201708167493208341614899107,E43A6E078A04228,4.5,4.5,480ml小茗同学冷泡青柠红茶,2017-06-03 07:44:00,C,已出货未退款,已提现,饮料,茶饮料
53845,DD201708167493233696671364549,E43A6E078A04228,5.0,5.0,480ml小茗同学冷泡青柠红茶,2017-06-07 12:04:00,C,已出货未退款,已提现,饮料,茶饮料
53846,DD201708167493566969879929462,E43A6E078A04228,4.5,4.5,480ml小茗同学冷泡青柠红茶,2017-06-08 18:55:00,C,已出货未退款,已提现,饮料,茶饮料
53854,DD201708167493292210800714199,E43A6E078A04228,5.5,5.5,480ml小茗同学冷泡青柠红茶,2017-06-16 07:44:00,C,已出货未退款,已提现,饮料,茶饮料
53856,DD201708167493560551892126832,E43A6E078A04228,4.5,4.5,480ml小茗同学冷泡青柠红茶,2017-06-16 20:05:00,C,已出货未退款,已提现,饮料,茶饮料
53860,DD201708167493315835956079932,E43A6E078A04228,9.0,9.0,480ml小茗同学冷泡青柠红茶,2017-06-19 22:33:00,C,已出货未退款,已提现,饮料,茶饮料
53864,DD201708167493635741500373968,E43A6E078A04228,11.0,11.0,480ml小茗同学冷泡青柠红茶,2017-06-22 11:22:00,C,已出货未退款,已提现,饮料,茶饮料
53866,DD201708167493337421449932956,E43A6E078A04228,4.5,4.5,480ml小茗同学冷泡青柠红茶,2017-06-23 07:48:00,C,已出货未退款,已提现,饮料,茶饮料
53884,DD201708167493372770403977503,E43A6E078A04228,9.0,9.0,480ml小茗同学冷泡青柠红茶,2017-06-29 08:35:00,C,已出货未退款,已提现,饮料,茶饮料
53895,DD201708167493333668503283282,E43A6E078A04228,5.0,5.0,480ml小茗同学冷泡青柠红茶,2017-07-27 16:22:00,C,已出货未退款,已提现,饮料,茶饮料
53904,DD201708167493254540431929168,E43A6E078A04228,5.5,5.5,480ml小茗同学冷泡青柠红茶,2017-09-06 18:44:00,C,已出货未退款,已提现,饮料,茶饮料
53916,DD201708167493638494468444031,E43A6E078A04228,5.0,5.0,480ml小茗同学冷泡青柠红茶,2017-09-21 16:57:00,C,已出货未退款,已提现,饮料,茶饮料
53920,DD201708167493316325085016315,E43A6E078A04228,5.5,5.5,480ml小茗同学冷泡青柠红茶,2017-09-26 11:07:00,C,已出货未退款,已提现,饮料,茶饮料
53925,DD20170816749365152842303829,E43A6E078A04228,4.5,4.5,480ml小茗同学冷泡青柠红茶,2017-09-30 13:16:00,C,已出货未退款,已提现,饮料,茶饮料
53927,DD2017081674933996691020894,E43A6E078A04228,4.5,4.5,480ml小茗同学冷泡青柠红茶,2017-10-03 00:43:00,C,已出货未退款,已提现,饮料,茶饮料
53930,DD201708167493417139693392756,E43A6E078A04228,9.0,9.0,480ml小茗同学冷泡青柠红茶,2017-10-05 15:50:00,C,已出货未退款,已提现,饮料,茶饮料
53934,DD201708167493428899409810151,E43A6E078A04228,4.5,4.5,480ml小茗同学冷泡青柠红茶,2017-10-07 10:08:00,C,已出货未退款,已提现,饮料,茶饮料
53939,DD201708167493516394602854719,E43A6E078A04228,13.5,13.5,480ml小茗同学冷泡青柠红茶,2017-10-16 22:13:00,C,已出货未退款,已提现,饮料,茶饮料
53940,DD201708167493518852026503097,E43A6E078A04228,4.5,4.5,480ml小茗同学冷泡青柠红茶,2017-10-17 06:03:00,C,已出货未退款,已提现,饮料,茶饮料
53942,DD201708167493266086600852889,E43A6E078A04228,5.0,5.0,480ml小茗同学冷泡青柠红茶,2017-10-18 16:44:00,C,已出货未退款,已提现,饮料,茶饮料
53958,DD201708167493680913780935743,E43A6E078A04228,5.5,5.5,480ml小茗同学冷泡青柠红茶,2017-10-30 14:29:00,C,已出货未退款,已提现,饮料,茶饮料
53959,DD201708167493888437305931318,E43A6E078A04228,5.5,5.5,480ml小茗同学冷泡青柠红茶,2017-10-30 17:41:00,C,已出货未退款,已提现,饮料,茶饮料
53963,DD201708167493758449834513835,E43A6E078A04228,5.5,5.5,480ml小茗同学冷泡青柠红茶,2017-11-01 19:29:00,C,已出货未退款,已提现,饮料,茶饮料
53964,DD20170816749319619644913659,E43A6E078A04228,5.0,5.0,480ml小茗同学冷泡青柠红茶,2017-11-04 09:00:00,C,已出货未退款,已提现,饮料,茶饮料
53971,DD201708167493589723810861533,E43A6E078A04228,5.0,5.0,480ml小茗同学冷泡青柠红茶,2017-11-08 15:18:00,C,已出货未退款,已提现,饮料,茶饮料
53978,DD201708167493747520614468906,E43A6E078A04228,5.5,5.5,480ml小茗同学冷泡青柠红茶,2017-11-13 16:39:00,C,已出货未退款,已提现,饮料,茶饮料
53983,DD201708167493000490989669103214,E43A6E078A04228,11.0,11.0,480ml小茗同学冷泡青柠红茶,2017-11-15 00:29:00,C,已出货未退款,已提现,饮料,茶饮料
53989,DD201708167493829399985386873,E43A6E078A04228,4.5,4.5,480ml小茗同学冷泡青柠红茶,2017-11-18 16:49:00,C,已出货未退款,已提现,饮料,茶饮料
53997,DD201708167493608355237805367,E43A6E078A04228,4.5,4.5,480ml小茗同学冷泡青柠红茶,2017-11-20 10:12:00,C,已出货未退款,已提现,饮料,茶饮料
53998,DD2017081674930138892259482635,E43A6E078A04228,4.5,4.5,480ml小茗同学冷泡青柠红茶,2017-11-25 18:01:00,C,已出货未退款,已提现,饮料,茶饮料
54001,DD201708167493735243107812608,E43A6E078A04228,11.0,11.0,480ml小茗同学冷泡青柠红茶,2017-12-01 15:31:00,C,已出货未退款,已提现,饮料,茶饮料
54009,DD201708167493814920843132294,E43A6E078A04228,4.5,4.5,480ml小茗同学冷泡青柠红茶,2017-12-06 19:06:00,C,已出货未退款,已提现,饮料,茶饮料
54013,DD201708167493861956148371239,E43A6E078A04228,9.0,9.0,480ml小茗同学冷泡青柠红茶,2017-12-09 11:56:00,C,已出货未退款,已提现,饮料,茶饮料
54055,DD20170816749313948462446078,E43A6E078A04228,10.8,10.8,10g卫龙亲嘴烧香辣味,2017-05-23 13:40:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54090,DD2017081674934347959087692,E43A6E078A04228,2.5,2.5,10g卫龙亲嘴烧香辣味,2017-07-23 16:24:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54091,DD201708167493863083198573021,E43A6E078A04228,2.0,2.0,10g卫龙亲嘴烧香辣味,2017-07-24 12:29:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54095,DD201708167493862481171302502,E43A6E078A04228,2.0,2.0,10g卫龙亲嘴烧香辣味,2017-07-26 12:33:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54112,DD201708167493914069391103319,E43A6E078A04228,1.5,1.5,10g卫龙亲嘴烧香辣味,2017-08-13 08:31:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54131,DD201708167493900629923416325,E43A6E078A04228,1.5,1.5,10g卫龙亲嘴烧香辣味,2017-08-20 14:27:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54135,DD201708167493325809407828494,E43A6E078A04228,1.2,1.2,10g卫龙亲嘴烧香辣味,2017-09-03 18:09:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54146,DD201708167493134095030765669,E43A6E078A04228,0.5,0.5,10g卫龙亲嘴烧香辣味,2017-09-17 13:25:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54149,DD201708167493746732574616407,E43A6E078A04228,1.8,1.8,10g卫龙亲嘴烧香辣味,2017-09-20 15:33:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54150,DD201708167493208786653093088,E43A6E078A04228,6.0,6.0,10g卫龙亲嘴烧香辣味,2017-09-20 15:46:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54154,DD201708167493180068803141024,E43A6E078A04228,0.6,0.6,10g卫龙亲嘴烧香辣味,2017-09-24 16:35:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54184,DD201708167493780170451388829,E43A6E078A04228,1.0,1.0,10g卫龙亲嘴烧香辣味,2017-11-05 08:51:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54188,DD2017081674930928376034569828,E43A6E078A04228,1.0,1.0,10g卫龙亲嘴烧香辣味,2017-11-06 19:33:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54189,DD20170816749381822402790301,E43A6E078A04228,1.0,1.0,10g卫龙亲嘴烧香辣味,2017-11-07 19:43:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54195,DD2017081674930365480711012713,E43A6E078A04228,0.5,0.5,10g卫龙亲嘴烧香辣味,2017-11-13 12:18:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54201,DD201708167493668486672692818,E43A6E078A04228,2.4,2.4,10g卫龙亲嘴烧香辣味,2017-11-18 16:35:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54257,DD2017060215251743CB5389A054D,E43A6E078A04228,1.5,1.5,香脆肠,2017-01-09 14:55:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54265,DD2017060119574630B9AFEAE109B,E43A6E078A04228,2.0,2.0,香脆肠,2017-01-31 15:46:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54273,DD20170529121538694F56886EA88,E43A6E078A04228,2.0,2.0,香脆肠,2017-02-03 21:24:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54274,DD2017052817544278404C3EEF959,E43A6E078A04228,2.0,2.0,香脆肠,2017-02-04 10:04:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54275,DD2017052817541270E09FBD40E5C,E43A6E078A04228,2.0,2.0,香脆肠,2017-02-04 10:41:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54276,DD2017052812234996CA7C1628197,E43A6E078A04228,2.0,2.0,香脆肠,2017-02-04 12:29:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54278,DD20170527183422146EE1E27DA91,E43A6E078A04228,2.0,2.0,香脆肠,2017-02-04 15:40:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54279,DD20170527141208139C29A12E4E2,E43A6E078A04228,2.0,2.0,香脆肠,2017-02-05 09:02:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54294,DD20170816749396992431896221,E43A6E078A04228,1.5,1.5,香脆肠,2017-03-30 18:59:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54295,DD201708167493969862834845561,E43A6E078A04228,1.5,1.5,香脆肠,2017-03-30 19:06:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54296,DD201708167493969861914954276,E43A6E078A04228,1.5,1.5,香脆肠,2017-03-30 19:07:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54297,DD201708167493967951938086173,E43A6E078A04228,1.5,1.5,香脆肠,2017-03-30 19:34:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54313,DD201708167493996887462176874,E43A6E078A04228,1.5,1.5,香脆肠,2017-06-01 23:20:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54314,DD201708167493996915235092337,E43A6E078A04228,1.5,1.5,香脆肠,2017-06-02 00:00:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54328,DD2017051821013068B1D3A46811F,E43A6E078A04228,1.0,1.0,香脆肠,2017-06-27 16:18:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54334,DD2017050807502252F6AFFD17AE2,E43A6E078A04228,1.0,1.0,香脆肠,2017-07-01 13:59:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54336,DD2017050313002794E2C6A8696E2,E43A6E078A04228,1.0,1.0,香脆肠,2017-07-24 14:59:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54340,DD20170330134851630F7ABF39F48,E43A6E078A04228,2.0,2.0,香脆肠,2017-08-17 02:32:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54341,DD20170412193706312014247F7F3,E43A6E078A04228,1.5,1.5,香脆肠,2017-08-17 13:39:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54342,DD2017041707594797AE5711E3D40,E43A6E078A04228,2.0,2.0,香脆肠,2017-08-17 20:03:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54361,DD2017060211472718C06E32D1BF3,E43A6E078A04228,2.0,2.0,香脆肠,2017-08-31 20:49:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54366,DD2017061012083087407991B7B88,E43A6E078A04228,2.0,2.0,香脆肠,2017-09-06 16:15:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54368,DD201708167493921124732176281,E43A6E078A04228,1.5,1.5,香脆肠,2017-09-07 16:00:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54369,DD201708167493932069385785624,E43A6E078A04228,1.5,1.5,香脆肠,2017-09-08 12:07:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54379,DD2017061208152815E30FA98C262,E43A6E078A04228,2.0,2.0,香脆肠,2017-09-20 14:56:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54382,DD201708167493996256341523866,E43A6E078A04228,2.0,2.0,香脆肠,2017-09-22 10:23:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54397,DD2017051920492340429209BEF7A,E43A6E078A04228,1.0,1.0,香脆肠,2017-10-21 12:02:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54398,DD2017052200090329CAA8A4A5BC1,E43A6E078A04228,1.0,1.0,香脆肠,2017-10-24 08:55:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54401,DD201708167493923489926022842,E43A6E078A04228,1.5,1.5,香脆肠,2017-10-27 21:42:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54402,DD20170524174228799333E599874,E43A6E078A04228,1.0,1.0,香脆肠,2017-10-28 15:24:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54408,DD20170610121749937E4D3A0FBBB,E43A6E078A04228,2.0,2.0,香脆肠,2017-11-06 19:47:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54409,DD201706122036001032EC995060B,E43A6E078A04228,2.0,2.0,香脆肠,2017-11-07 13:11:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54430,DD201708167493934628303140484,E43A6E078A04228,1.5,1.5,香脆肠,2017-11-18 12:55:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54434,DD201708167493927516437331174,E43A6E078A04228,1.5,1.5,香脆肠,2017-11-19 22:07:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54436,DD201708167493921498846735681,E43A6E078A04228,1.5,1.5,香脆肠,2017-11-20 12:36:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
54441,DD201705291742268663FED9D1558,E43A6E078A04228,2.0,2.0,香脆肠,2017-12-03 15:34:00,C,已出货未退款,已提现,非饮料,肉干/豆制品/蛋
